Company_Code,Company_Name,Metric_Category,Metric_Name,Metric_Value,Unit,Page_Number,Verified,Extraction_Method,Confidence_Score,Validation_Status,Needs_Manual_Review,Extraction_Date,Notes
SIS,Security and Intelligence Services,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
SIS,Security and Intelligence Services,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Social,Health and Safety Incidents,2024.0,Count,22.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
SIS,Security and Intelligence Services,Social,CSR Expenditure,21.0,Crores INR,11.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: corporate social responsibility; Within expected range
SIS,Security and Intelligence Services,Governance,Board Size,11.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
SIS,Security and Intelligence Services,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Governance,Ethics Policy Violations,31.0,Count,7.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: complaints; Within expected range
ZOMATO,Eternal (formerly Zomato),Environmental,Total Energy Consumption,2.0,GWh,3.0,Auto-extracted,text_window,0.6,Valid,False,2026-09-03,Method: text_window; Keyword: electricity; Within expected range
ZOMATO,Eternal (formerly Zomato),Environmental,Renewable Energy Percentage,100.0,%,7.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: renewable energy; Within expected range
ZOMATO,Eternal (formerly Zomato),Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Environmental,Total Waste Generated,,MT,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Social,Total Employees,503.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total employees; Within expected range
ZOMATO,Eternal (formerly Zomato),Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Social,Employee Turnover Rate,100.0,%,5.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: attrition; Within expected range
ZOMATO,Eternal (formerly Zomato),Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Social,Health and Safety Incidents,2024.0,Count,27.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
ZOMATO,Eternal (formerly Zomato),Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Governance,Board Size,6.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
ZOMATO,Eternal (formerly Zomato),Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
ZOMATO,Eternal (formerly Zomato),Governance,Ethics Policy Violations,25.0,Count,5.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: complaints; Within expected range
PAYTM,One 97 Communications,Environmental,Total Energy Consumption,,GWh,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Environmental,Total Waste Generated,157.73,MT,18.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: hazardous waste; Within expected range
PAYTM,One 97 Communications,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Social,Total Employees,14656.0,Count,4.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: total employees; Within expected range
PAYTM,One 97 Communications,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
PAYTM,One 97 Communications,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Social,Health and Safety Incidents,2023.0,Count,24.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
PAYTM,One 97 Communications,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Governance,Board Size,7.0,Count,13.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: board of directors; Within expected range
PAYTM,One 97 Communications,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
PAYTM,One 97 Communications,Governance,Ethics Policy Violations,1032.0,Count,7.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: complaints; Within expected range
POLICYBZR,PB Fintech,Environmental,Total Energy Consumption,,GWh,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Environmental,Total Waste Generated,,MT,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Social,Total Employees,1098.0,Count,7.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total employees; Within expected range
POLICYBZR,PB Fintech,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Social,Employee Turnover Rate,89.57,%,8.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: attrition; Within expected range
POLICYBZR,PB Fintech,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Social,Health and Safety Incidents,2024.0,Count,24.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
POLICYBZR,PB Fintech,Social,CSR Expenditure,2024.0,Crores INR,8.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: corporate social responsibility; Within expected range
POLICYBZR,PB Fintech,Governance,Board Size,1.0,Count,7.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
POLICYBZR,PB Fintech,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
POLICYBZR,PB Fintech,Governance,Ethics Policy Violations,2024.0,Count,9.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: complaints; Within expected range
DELHIVERY,Delhivery,Environmental,Total Energy Consumption,1.0,GWh,19.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
DELHIVERY,Delhivery,Environmental,Renewable Energy Percentage,62.0,%,21.0,Auto-extracted,text_window,0.6,Valid,False,2026-09-03,Method: text_window; Keyword: solar; Within expected range
DELHIVERY,Delhivery,Environmental,Total Water Consumption,5278.57,KL,19.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total water; Within expected range
DELHIVERY,Delhivery,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
DELHIVERY,Delhivery,Environmental,Total Waste Generated,25.0,MT,21.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
DELHIVERY,Delhivery,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
DELHIVERY,Delhivery,Social,Total Employees,96.0,Count,3.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,Outside expected bounds 100-10000000; Method: keyword_context; Keyword: total employees
DELHIVERY,Delhivery,Social,Female Employee Percentage,0.89,%,18.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,"Very low value, verify manually; Method: keyword_context; Keyword: female employees"
DELHIVERY,Delhivery,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
DELHIVERY,Delhivery,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
DELHIVERY,Delhivery,Social,Health and Safety Incidents,25.0,Count,14.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
DELHIVERY,Delhivery,Social,CSR Expenditure,9.0,Crores INR,7.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: corporate social responsibility; Within expected range
DELHIVERY,Delhivery,Governance,Board Size,9.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
DELHIVERY,Delhivery,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
DELHIVERY,Delhivery,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
DELHIVERY,Delhivery,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
DELHIVERY,Delhivery,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
DELHIVERY,Delhivery,Governance,Ethics Policy Violations,25.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: complaints; Within expected range
NAZARA,Nazara Technologies,Environmental,Total Energy Consumption,1.0,GWh,25.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
NAZARA,Nazara Technologies,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
NAZARA,Nazara Technologies,Environmental,Total Water Consumption,5.0,KL,26.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total water; Within expected range
NAZARA,Nazara Technologies,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
NAZARA,Nazara Technologies,Environmental,Total Waste Generated,2023.0,MT,27.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
NAZARA,Nazara Technologies,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
NAZARA,Nazara Technologies,Social,Total Employees,63.0,Count,3.0,Auto-extracted (Needs Review),table,0.55,Outlier/Suspect,True,2026-09-03,Outside expected bounds 100-10000000; Method: table; Keyword: total employees
NAZARA,Nazara Technologies,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
NAZARA,Nazara Technologies,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
NAZARA,Nazara Technologies,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
NAZARA,Nazara Technologies,Social,Health and Safety Incidents,2023.0,Count,18.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
NAZARA,Nazara Technologies,Social,CSR Expenditure,8.0,Crores INR,8.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: corporate social responsibility; Within expected range
NAZARA,Nazara Technologies,Governance,Board Size,8.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
NAZARA,Nazara Technologies,Governance,Independent Directors Percentage,100.0,%,11.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: independent directors; Within expected range
NAZARA,Nazara Technologies,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
NAZARA,Nazara Technologies,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
NAZARA,Nazara Technologies,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
NAZARA,Nazara Technologies,Governance,Ethics Policy Violations,0.0,Count,5.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: complaints; Within expected range
TATACOMM,Tata Communications,Environmental,Total Energy Consumption,,GWh,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Environmental,Total Water Consumption,20.0,KL,14.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: water consumption; Within expected range
TATACOMM,Tata Communications,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Environmental,Total Waste Generated,21.0,MT,21.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: hazardous waste; Within expected range
TATACOMM,Tata Communications,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Social,Total Employees,3926.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total employees; Within expected range
TATACOMM,Tata Communications,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Social,Employee Turnover Rate,90.0,%,3.0,Auto-extracted,text_window,0.6,Valid,False,2026-09-03,Method: text_window; Keyword: turnover; Within expected range
TATACOMM,Tata Communications,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Social,Health and Safety Incidents,2024.0,Count,26.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
TATACOMM,Tata Communications,Social,CSR Expenditure,135.0,Crores INR,7.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: corporate social responsibility; Within expected range
TATACOMM,Tata Communications,Governance,Board Size,6.0,Count,5.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
TATACOMM,Tata Communications,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TATACOMM,Tata Communications,Governance,Ethics Policy Violations,0.0,Count,8.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: grievances; Within expected range
INDUSTOWER,Indus Towers,Environmental,Total Energy Consumption,,GWh,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Environmental,Renewable Energy Percentage,64.5,%,27.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: solar; Within expected range
INDUSTOWER,Indus Towers,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Environmental,Total Waste Generated,,MT,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Social,Total Employees,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Social,Female Employee Percentage,103.1,%,27.0,Auto-extracted (Needs Review),keyword_context,0.4,Invalid Range,True,2026-09-03,Percentage outside 0-100; Method: keyword_context; Keyword: gender diversity
INDUSTOWER,Indus Towers,Social,Employee Turnover Rate,82.99,%,18.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: turnover; Within expected range
INDUSTOWER,Indus Towers,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Social,Health and Safety Incidents,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Social,CSR Expenditure,1.0,Crores INR,23.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: corporate social responsibility; Within expected range
INDUSTOWER,Indus Towers,Governance,Board Size,25.0,Count,12.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
INDUSTOWER,Indus Towers,Governance,Independent Directors Percentage,1.0,%,5.0,Auto-extracted,text_window,0.6,Valid,False,2026-09-03,Method: text_window; Keyword: non-executive; Within expected range
INDUSTOWER,Indus Towers,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
INDUSTOWER,Indus Towers,Governance,Audit Committee Size,1.0,Count,23.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: audit committee; Within expected range
INDUSTOWER,Indus Towers,Governance,Ethics Policy Violations,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Environmental,Total Energy Consumption,1.0,GWh,11.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
BHARTIARTL,Bharti Airtel,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Environmental,Total Water Consumption,56.0,KL,12.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total water; Within expected range
BHARTIARTL,Bharti Airtel,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Environmental,Total Waste Generated,2024.0,MT,12.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
BHARTIARTL,Bharti Airtel,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Social,Total Employees,661.0,Count,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total employees; Within expected range
BHARTIARTL,Bharti Airtel,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
BHARTIARTL,Bharti Airtel,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Social,Health and Safety Incidents,2024.0,Count,7.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
BHARTIARTL,Bharti Airtel,Social,CSR Expenditure,62.0,Crores INR,9.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: corporate social responsibility; Within expected range
BHARTIARTL,Bharti Airtel,Governance,Board Size,10.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
BHARTIARTL,Bharti Airtel,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
BHARTIARTL,Bharti Airtel,Governance,Audit Committee Size,2.0,Count,5.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: audit committee; Within expected range
BHARTIARTL,Bharti Airtel,Governance,Ethics Policy Violations,25.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: complaints; Within expected range
TEJASNET,Tejas Networks,Environmental,Total Energy Consumption,45906178.0,GWh,22.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: electricity; Within expected range
TEJASNET,Tejas Networks,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TEJASNET,Tejas Networks,Environmental,Total Water Consumption,29189.0,KL,23.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: water consumption; Within expected range
TEJASNET,Tejas Networks,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TEJASNET,Tejas Networks,Environmental,Total Waste Generated,19.52,MT,12.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: hazardous waste; Within expected range
TEJASNET,Tejas Networks,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TEJASNET,Tejas Networks,Social,Total Employees,3.0,Count,3.0,Auto-extracted (Needs Review),table,0.55,Outlier/Suspect,True,2026-09-03,Outside expected bounds 100-10000000; Method: table; Keyword: total employees
TEJASNET,Tejas Networks,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TEJASNET,Tejas Networks,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
TEJASNET,Tejas Networks,Social,Training Hours per Employee,2024.0,Hours,18.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,Outside expected bounds 0-1000; Method: keyword_context; Keyword: skill development
